Sales,Quantity,Discount,Profit,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Dallas,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle
86.62,2,0.0,8.662,4,2016,4,22,4,False,True,False,False,True,False,False,True,False,False,False,23,False,False,False,False,False,True,False,False,False,False
697.16,4,0.0,146.4036,4,2016,3,20,6,False,False,True,False,True,False,False,True,False,False,False,23,False,False,False,False,False,True,False,False,False,False
722.352,3,0.2,90.294,3,2016,9,6,1,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
254.604,14,0.3,-18.186,4,2017,10,12,3,True,False,False,False,True,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
102.36,3,0.2,-3.8385,5,2016,3,8,1,False,True,False,False,False,False,False,True,False,True,False,8,False,False,False,False,False,True,False,False,False,False
168.464,2,0.2,-29.4812,2,2015,7,3,4,False,True,False,True,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
282.888,9,0.2,56.5776,2,2015,7,3,4,False,True,False,True,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
108.4,2,0.0,22.764,4,2015,4,4,5,False,True,False,False,True,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
107.772,2,0.3,-29.2524,6,2015,3,23,0,True,False,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
194.848,4,0.2,12.178,1,2016,10,1,5,True,False,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
836.592,8,0.4,-264.9208,4,2016,3,1,1,False,False,True,False,False,False,False,True,True,False,False,30,False,False,False,False,False,True,False,False,False,False
31.984,2,0.2,1.999,6,2017,6,4,6,False,True,False,True,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
447.84,5,0.2,11.196,3,2014,6,25,2,False,False,True,True,False,False,False,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
8.73,3,0.0,4.1031,3,2016,6,14,1,False,True,False,False,True,False,False,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
2.328,2,0.6,-0.7566,5,2016,11,19,5,False,True,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
119.833,1,0.15,-12.6882,5,2017,12,18,0,False,False,False,False,False,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
38.6,4,0.0,11.58,6,2014,1,20,0,False,True,False,False,False,False,False,True,False,True,False,2,False,False,False,False,False,True,False,False,False,False
343.92,4,0.0,75.6624,4,2016,4,12,1,False,False,True,False,False,False,False,True,False,True,False,43,False,False,False,False,False,True,False,False,False,False
204.6,2,0.0,53.196,4,2014,9,29,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
8.352,6,0.2,1.2528,6,2015,5,8,4,False,True,False,True,False,False,False,True,True,False,False,32,False,False,False,False,False,True,False,False,False,False
455.1,2,0.0,100.122,1,2014,12,20,5,False,False,True,False,True,False,False,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
195.184,1,0.2,19.5184,5,2016,7,2,5,True,False,False,True,False,False,True,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
109.48,2,0.0,33.9388,2,2017,12,8,4,False,True,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
172.5,2,0.0,51.75,4,2016,12,1,3,True,False,False,False,False,False,False,True,True,False,False,18,False,False,False,False,False,True,False,False,False,False
892.224,3,0.2,89.2224,2,2017,2,26,6,True,False,False,False,True,False,True,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
15.712,4,0.2,2.5532,0,2015,9,15,1,False,True,False,True,False,True,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
55.968,1,0.2,-2.0988,0,2015,9,15,1,False,True,False,True,False,True,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
95.984,4,0.3,-4.1136,4,2016,4,8,4,True,False,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
544.008,3,0.2,40.8006,6,2016,7,18,0,True,False,False,True,False,False,False,True,False,False,True,4,False,False,False,False,False,True,False,False,False,False
854.352,3,0.2,10.6794,6,2016,7,18,0,True,False,False,True,False,False,False,True,False,False,True,4,False,False,False,False,False,True,False,False,False,False
579.136,4,0.2,21.7176,4,2016,7,14,3,False,False,False,True,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
141.372,2,0.3,-48.4704,4,2017,9,9,5,True,False,False,True,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
17.024,2,0.2,1.7024,4,2017,9,9,5,False,True,False,True,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
113.79,3,0.0,20.4822,1,2016,12,4,6,False,True,False,False,False,False,False,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
8.73,1,0.0,2.9682,5,2017,11,6,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
47.952,3,0.2,13.7862,0,2016,10,28,4,False,True,False,False,False,True,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
63.968,2,0.2,0.0,0,2016,10,28,4,False,True,False,False,False,True,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
165.048,3,0.2,41.262,0,2016,10,28,4,False,True,False,False,False,True,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
12.35,1,0.0,5.434,4,2014,8,11,0,False,True,False,False,False,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
764.688,6,0.2,95.586,2,2014,12,12,4,False,False,True,False,False,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
254.9745,3,0.15,11.9988,2,2014,12,12,4,False,False,False,False,False,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
6.696,1,0.2,0.5022,4,2017,3,10,4,False,True,False,False,True,False,False,True,True,False,False,35,False,False,False,False,False,True,False,False,False,False
43.872,2,0.2,11.5164,4,2017,3,10,4,False,True,False,False,True,False,False,True,True,False,False,35,False,False,False,False,False,True,False,False,False,False
41.85,5,0.0,10.881,1,2016,10,1,5,False,True,False,False,False,False,False,False,False,False,False,12,False,False,False,False,False,True,False,False,False,False
292.272,6,0.2,18.267,5,2014,12,24,2,True,False,False,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
29.328,3,0.2,3.666,4,2017,9,23,5,False,True,False,True,False,False,False,True,False,False,True,4,False,False,False,False,False,True,False,False,False,False
388.43,5,0.3,-88.784,0,2016,5,26,3,True,False,False,False,False,True,False,False,False,False,False,40,False,False,False,False,False,True,False,False,False,False
39.88,2,0.0,11.1664,4,2016,11,22,1,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
572.76,6,0.0,166.1004,2,2016,12,23,4,False,True,False,False,False,False,True,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
286.38,3,0.0,83.0502,2,2016,12,23,4,False,True,False,False,False,False,True,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
61.96,2,0.0,4.3372,5,2015,9,19,5,False,False,False,False,True,False,True,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
23.99,1,0.0,5.5177,4,2017,7,3,0,False,True,False,False,False,False,False,True,False,True,False,9,True,False,False,False,False,False,False,False,False,False
161.568,2,0.2,-8.0784,1,2016,6,20,0,True,False,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
155.372,2,0.3,-13.3176,7,2016,9,24,5,True,False,False,False,False,False,False,True,True,False,False,32,True,False,False,False,False,False,False,False,False,False
183.84,8,0.0,62.5056,5,2016,12,18,6,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
51.072,6,0.2,5.1072,4,2015,6,14,6,False,True,False,False,True,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
37.05,3,0.0,16.302,4,2016,5,23,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
25.11,3,0.0,6.5286,5,2017,4,2,6,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
29.78,2,0.0,8.0406,2,2017,3,31,4,False,True,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
258.279,3,0.3,-70.1043,5,2014,10,3,4,True,False,False,False,False,False,True,False,False,False,False,11,False,False,False,False,False,True,False,False,False,False
300.904,1,0.2,11.2839,5,2017,5,4,3,False,False,True,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
1.988,1,0.6,-1.4413,1,2017,4,26,2,False,True,False,False,False,False,False,False,False,False,False,40,False,False,False,False,False,True,False,False,False,False
145.568,2,0.2,0.0,5,2014,9,26,4,True,False,False,False,False,False,True,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
899.136,4,0.2,-146.1096,1,2017,11,10,4,True,False,False,True,False,False,False,False,False,False,True,1,False,False,False,False,False,True,False,False,False,False
145.9,5,0.0,62.737,3,2017,7,8,5,False,True,False,False,True,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
590.058,7,0.7,-786.744,4,2015,12,24,3,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,False,True,False,False,False,False
912.75,5,0.0,118.6575,5,2015,9,14,0,False,False,True,False,False,False,False,True,False,False,True,41,False,False,False,False,False,True,False,False,False,False
83.952,3,0.6,-90.2484,6,2016,9,3,5,False,True,False,False,True,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
18.84,3,0.0,7.1592,0,2016,2,5,4,False,True,False,False,True,True,False,False,False,True,False,9,False,False,False,False,False,True,False,False,False,False
239.98,2,0.0,52.7956,0,2016,2,5,4,False,False,False,False,True,True,False,False,False,True,False,9,False,False,False,False,False,True,False,False,False,False
652.45,5,0.5,-430.617,5,2017,10,9,0,False,False,True,True,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
66.645,3,0.5,-42.6528,5,2017,10,9,0,False,False,True,True,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
205.176,2,0.4,-58.1332,6,2016,4,19,1,False,False,True,False,True,False,False,True,True,False,False,32,True,False,False,False,False,False,False,False,False,False
154.764,3,0.4,-36.1116,2,2014,4,6,6,False,False,True,False,True,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
39.98,2,0.0,9.995,4,2016,9,2,4,False,True,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
393.165,3,0.5,-204.4458,5,2016,9,25,6,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
408.006,2,0.1,72.5344,4,2016,7,9,5,True,False,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
165.28,4,0.0,14.8752,4,2016,7,9,5,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
37.74,3,0.0,12.8316,3,2017,1,28,5,False,True,False,False,True,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
4.928,4,0.6,-1.4784,3,2015,9,21,0,False,True,False,True,False,False,False,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
470.302,7,0.3,-87.3418,3,2017,6,13,1,True,False,False,False,True,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False
452.94,3,0.0,67.941,7,2017,6,12,0,False,False,True,False,True,False,False,True,False,True,False,9,True,False,False,False,False,False,False,False,False,False
27.46,2,0.0,9.8856,0,2014,5,4,6,False,True,False,False,False,True,False,False,True,False,False,5,False,False,False,False,False,True,False,False,False,False
244.006,2,0.3,-31.3722,4,2016,3,11,4,False,False,True,False,False,False,False,True,True,False,False,28,False,False,False,False,False,True,False,False,False,False
121.376,4,0.2,-3.0344,6,2014,8,8,4,False,True,False,False,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
872.94,3,0.0,226.9644,4,2017,12,9,5,True,False,False,True,False,False,False,True,False,False,False,20,False,False,False,False,False,True,False,False,False,False
